"id","tid_not_to_be_used","airline","tag","tweet"
32908,531435492072378368,"United","lW?u8x48>Tha","@united @_austrian where is @MohanPreeti 's bag, tracing # DELOS10946 both airlines clueless, atrocious #CustomerService #CustomerExperience"
32911,531437486816628736,"American","lW?u8x48>Tha","@AmericanAir the voucher was contingent on whether the original flight had room. Original flight was supposed to leave at 4:05pm but did not"
32947,531471631131344896,"American","lW?u8x48>Tha","Sitting for an hour now at our gate waiting for them to find a 1st captain so we can go. @AmericanAir how is there not one scheduled ? #fb"
33011,531517852822827008,"American","lW?u8x48>Tha","Only benefit of @AmericanAir never notifying me of a flight departure change is that I get to spend more time with my family."
33035,531533918680678400,"United","lW?u8x48>Tha","WORST @united flight EVERRRR. Old planes, delayed, missing parts. this is ridiculous."
33044,531540243082932224,"SouthWest","lW?u8x48>Tha","Who just made 600 to wait 3 hours. Oversold flights  @southwestair #volunteer #fb"
33062,531552371789160448,"United","lW?u8x48>Tha","@united you are liars. You just lie to all your customers."
33081,531564228982112256,"VirginAmerica","lW?u8x48>Tha","Incredible A ++ helpful customer service at sfo from @VirginAmerica  - helpful and nice to a very late family of 3 - Rare but appreciated."
33191,531630540613775360,"American","lW?u8x48>Tha","@AmericanAir AA can't find my bag. need status asap #unacceptable"
33241,531655447640412160,"SouthWest","lW?u8x48>Tha","Hoping my @SouthwestAir flight to NYC tomorrow actually has functional WiFi. Had bad luck the last couple of flights..."
33247,531661650836082688,"American","lW?u8x48>Tha","Really @USAirways - you have the #worstcustomerservice EVER!!! @AmericanAir you made a big mistake"
33329,531794473337249792,"United","lW?u8x48>Tha","@united @IvySkiClub We'd like to be reunited with them in the same decade. This is a systematic baggage handling problem at EWR. EVERY time."
33437,531860492118421504,"SouthWest","lW?u8x48>Tha","@SouthwestAir, my flight was cancelled from STL to MSP yesterday. Did I get refunded? I'm trying to reschedule now."
33439,531861552073564160,"American","lW?u8x48>Tha","@AmericanAir will never get any business from me. Ever again. And I'll be sure to tell all my followers."
33479,531885412219125760,"VirginAmerica","lW?u8x48>Tha","Stuck on the tarmac for 3+ hours in LAX. No offer of water, snacks, WiFi nothing. Thanx for effing up my day @VirginAmerica! You SxCK!"
33499,531896078262468608,"JetBlue","lW?u8x48>Tha","A do-over on @JetBlue is reasonable = #bad #wheelchair #access to #good. Show me what you got and I'll #review.  #travel #airlines"
33510,531901556233207808,"American","lW?u8x48>Tha","@AmericanAir  trying to check in for my flight tomorrow. http://t.co/d8rLxGcMyZ is really slow......"
33537,531915672172105728,"United","lW?u8x48>Tha","@Wh1t3Rabbit @united you're always down on @united...believe me they aren't the worst out there."
33556,531922224484470784,"American","lW?u8x48>Tha","@AmericanAir seriously, how hard is it NOT to destroy a car seat? Mine looks like it was dropped kicked from NC to California."
33574,531932533131210752,"SouthWest","lW?u8x48>Tha","Disappointed that @SouthwestAir is now charging for standby on an earlier flight. So much for different."
33593,531937745124737024,"American","lW?u8x48>Tha","@AmericanAir flt 2640 delayed depart ORD by 50 min, but arrival to ICT delayed by 2 hours.  How does that happen?"
33597,531939614273970176,"VirginAmerica","lW?u8x48>Tha","Virgin America broke the lock on my bag and no it wasn't TSA. They leave a note.  @virginamerica http://t.co/a1ShOooYT7"
33658,531972027369140224,"AlaskaAir","lW?u8x48>Tha","@AlaskaAir On a delayed AA117 JFK-LAX flight and need to get to my Alaska Airlines transfer flight 701 to YVR! Advice? #ibelieveinmiracles"
33660,531972406790062080,"American","lW?u8x48>Tha","Tomorrow I plan to file a consumer complaint with the DOT against @AmericanAir and as a public service to my friends I want to explain why."
33666,531974768975962112,"American","lW?u8x48>Tha","@brenttaddie @AmericanAir fuck you American air lines"
33694,531990139703422976,"American","lW?u8x48>Tha","Fingers crossed for upgrade on flight back. Ill feel bad if @IPBrian has to give up 1st seat again to stay with me. @AmericanAir #vacation"
33746,532027197297795072,"JetBlue","lW?u8x48>Tha","@JetBlue awww. I miss you too!"
33828,532182534202093568,"Delta","lW?u8x48>Tha","@DeltaAssist kudos for the new 737-900ER. Even seat 33A isn't too bad!"
33833,532187354245898240,"SouthWest","lW?u8x48>Tha","First time having an assigned seat in years. I miss @SouthwestAir. #almostforgothowtodothis"
33843,532196709737447424,"American","lW?u8x48>Tha","Stuck at @AmericanAir and they're not letting us go through with a 22"" bag that fits in the dang thing!!"
33914,532246704842866688,"SouthWest","lW?u8x48>Tha","@GovSandoval @SouthwestAir cut rno from sfo,Pdx,Oakland NOT NV FRIEND. Bought rno Phx  AA 1st class $360 RIPOFF SWA $353 STOP SWA!!!"
33937,532259183832596480,"JetBlue","lW?u8x48>Tha","My mommy's almost here!! Soooo excited!! Come on delayed flight! @jetblue  http://t.co/h7AaglweWP"
34008,532305142511460352,"American","lW?u8x48>Tha","Forever waiting to finally see the @AmericanAir 787."
34014,532309301470437376,"SouthWest","lW?u8x48>Tha","Some unhappy folks #onholdwith @SouthwestAir: @SunshinePraises, @JazzyYahDigg and 6 others. More: http://t.co/UGL0Fi3GIa #callcenter"
34028,532318935241072640,"American","lW?u8x48>Tha","@GinAndBruce No. @AmericanAir has lost my loyalty due to an intentionally deteriorating rewards program &amp; increasingly uncompetitive pricing"
34186,532599084465393664,"United","lW?u8x48>Tha","Seriously @United. I get 1 gate change. But 2? And across the terminal? And back to the original gate? #ugh"
34232,532623847254925312,"United","lW?u8x48>Tha","@united leaving late out den to ord flt195.  Will I miss connecting 3620 to RDU?"
34234,532624415612096512,"American","lW?u8x48>Tha","Things that happen when u plan ahead &amp; buy all day internet pass: 1st flight delayed, miss 2nd flight, no Wifi on new plane :-/ @AmericanAir"
34239,532625593641484288,"VirginAmerica","lW?u8x48>Tha","Last time I fly @VirginAmerica. They got me here late, and I'm going home late."
34337,532674548252958720,"United","lW?u8x48>Tha","@united i am terribly bummed that my flight from DIA to PSP is now delayed over 2 hours. Can You help?"
34349,532683105728225280,"Delta","lW?u8x48>Tha","@DeltaAssist Based on your web site, I sent an email to ticketreceipt@delta.com for help. No response for days. Is that even a real account?"
34375,532697297868840960,"JetBlue","lW?u8x48>Tha","@JetBlue Bad day at school"
34385,532702166088441856,"VirginAmerica","lW?u8x48>Tha","Oh @VirginAmerica what's going on with your website. Trying to check in and it's just hanging. Not good..."
34441,532725478302703616,"United","lW?u8x48>Tha","@AaronCarpenter @united ugh im so sorry come hangout with me"
34502,532789393673953280,"Delta","lW?u8x48>Tha","@DeltaAssist in 140 characters boarding is a total disaster. Passengers suffer. Bag is now checked for an Dominican vaca and a 50 min connec"
34515,532834132880273408,"SouthWest","lW?u8x48>Tha","One hour and counting on hold to reach a customer service rep on the phone... @SouthwestAir"
34565,532907752860184576,"American","lW?u8x48>Tha","@AmericanAir Land in DFW. Stuck on plane for over an hour. Board plane to ATL. Stuck on plane for 30 min &amp; counting. Get it together."
34638,532959938721882112,"SouthWest","lW?u8x48>Tha","@B_TheNative threads are needed since you know @SouthwestAir never found my bag"
34652,532970060827353088,"SouthWest","lW?u8x48>Tha","@SouthwestAir  You cancelled my outbound yesterday with no notice. Now return is delayed 4 hours since no backup planes in SA. #wannagethome"
34655,532972958168272896,"SouthWest","lW?u8x48>Tha","Incredibly disappointed with @SouthwestAir's customer service at Bob Hope Airport. Still no idea when I'm getting home."
34756,533028920640040960,"Delta","lW?u8x48>Tha","@Delta @DeltaAssist @DeltaNewsroom  You loose his dog AND lie to him? Thats why I fly @SouthwestAir http://t.co/s3fclOiKyW"
34780,533044889622413312,"United","lW?u8x48>Tha","@united /@AirCanada -luggage is lost &amp; I'll have to buy toiletries at the very least. Why isn't compensation provided? #disappointedcustomer"
34811,533061266194321408,"United","lW?u8x48>Tha","@united - again so dumb. I have to check my carry on even though I paid for economy plus b/c you board me last. Switching to @americanair"
34817,533062432554356736,"United","lW?u8x48>Tha","@united is increasing their requirements AGAIN for their milage plus program. New slogan #lessformore. Time to switch carriers..."
34847,533076333249974272,"American","lW?u8x48>Tha","I hate @AmericanAir !  Flight 2997 is late again!   I should have just drive to Midway do @SouthwestAir"
34853,533081013744705536,"American","lW?u8x48>Tha","So, @AmericanAir sucks, cancelled our flight for no reason, will not fly with them, EVER!"
34876,533088332042231808,"SouthWest","lW?u8x48>Tha","Sad face,  @SouthwestAir forgot my drink and my row entirely. And I wasnt even asleep this time. #NotGivingaThankYouCoupon"
34919,533118487196368896,"American","lW?u8x48>Tha","@AmericanAir - pathetic crew across the board on flt#181 JFK/LAX - expect more"
35077,533307719810560000,"SouthWest","lW?u8x48>Tha","Missed y'all in NYC @mikeliguori &amp; @missioncontinue crew - have to get back to God's Country.  #Texas @SouthwestAir http://t.co/saDiY1CyD0"
35078,533308406589685760,"American","lW?u8x48>Tha","@AmericanAir still not resolved complaint from Nov 1. Requested take off twitter, did, offered paltry comp no response since #badservice"
35124,533333052161011712,"Delta","lW?u8x48>Tha","@DeltaAssist seriously surprised by lack of customer service as I had to change flights due to Delta delaying a flight. Not diamond service!"
35163,533354432243957760,"SouthWest","lW?u8x48>Tha","I called @SouthwestAir 4hrs b4 flight to cancel. Rep didn't process request and I rec'd email funds were forfeited. #refund #credit"
35250,533399228698357760,"American","lW?u8x48>Tha","@AmericanAir by far the worst airline I've ever dealt with. Advertising a price online and not honoring it, pathetic."
35528,533737231932878848,"American","lW?u8x48>Tha","The heck @AmericanAir ? Guess I'll have to fly into Omaha. #PriceGouging #SUX http://t.co/oyeXjP44Na"
35557,533763963012407296,"United","lW?u8x48>Tha","Missed our connection flight to Cabo so we're stuck in Houston overnight until tomorrow. I fucking hate @united. "
35648,533892689289158656,"United","lW?u8x48>Tha","@jukaks @NewYorker @united sucks.  I can't stand them. I'm canceling my card with them too."
35679,533985816628838400,"Delta","lW?u8x48>Tha","@DeltaAssist I spoke to early. It ended up being a full hour. Plane sat here all night. MKE crew BLEW IT. 2 inches of snow! #planning"
35721,534016911609057280,"VirginAmerica","lW?u8x48>Tha","@DefeatedGoliath @VirginAmerica I wish I had stuck with @united-- I would have been Gold with them by this point."
35749,534033751336968192,"SouthWest","lW?u8x48>Tha","@SouthwestAir what's the hold up? It was delayed again!"
35804,534068043463544832,"United","lW?u8x48>Tha","@united what is the problem with UA4396 from OKC today,delayed, then told to board, now delayed again after 30 mins in line to board"
35877,534097883629633536,"American","lW?u8x48>Tha","_@josssaville: Bloody @AmericanAir cancelled my flight! Look s like I'm sleeping at Chicago airport tonight!!_  Lol"
35886,534103094867800064,"United","lW?u8x48>Tha","egads why did I give @united $12.99 for this wifi? I can hardly load a page... atrocious :-("
35982,534149426227724288,"American","lW?u8x48>Tha","@AmericanAir ... Just heard my 3rd #delay announcement ... #FixItJesus ... Wish I were on @VirginAmerica http://t.co/qr5ApA4RT1"
35990,534152476736651264,"American","lW?u8x48>Tha","@AmericanAir - 1385 landed at 7:48. Unload!!  People are waiting - you're ridiculous. Were you surprised you landed in Indy? @Brumbarger"
36005,534155948600750080,"SouthWest","lW?u8x48>Tha","Flight delayed ~3 hrs on @AmericanAir &amp; my friends had the same thing happen on @SouthwestAir but got $200 vouchers! U should do the same!"
36068,534178622538776576,"American","lW?u8x48>Tha","@AmericanAir after 4 hours delaying the flight, now the plane is out of service... Buuuu #old"
36075,534180650019213312,"United","lW?u8x48>Tha","@united lost luggage on vacation, never even made it on the plane after paying fees to get it here."
36135,534206894395490304,"American","lW?u8x48>Tha","@sarahcolonna you crazy? @AmericanAir is the worst airline ever. They have fucked up every trip I've ever taken. Rude staff, awful planes."
36154,534217440603803648,"American","lW?u8x48>Tha","Over 6 hours of delay and still no help from the folks @AmericanAir. I need another flight out. Record VSZKTW."
36181,534249670210359296,"SouthWest","lW?u8x48>Tha","I NEVER HAVE THIS PROBLEM WITH @Delta or @SouthwestAir I'm kicking myself for flying @AmericanAir Do urself a favor by NOT FLYING WITH THEM!"
